Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Delta_temp,Machine failure
298.94973937237796,313.6135641762832,1382,-19.201355491559823,237,10.341209901032457,1
301.4250900863931,310.4210005068691,1239,57.62605188103333,140,7.591834198886046,1
301.1208371499281,309.38223092338586,1329,36.92029988104554,115,10.290582964821983,1
300.65116492185666,309.15759469358323,1603,14.927646074949866,245,7.1436758602614105,1
301.0684071014469,313.5268078304713,1461,57.924284782524104,204,7.834292398724647,1
303.09126209981946,314.3822921520815,1334,41.37924716293948,199,9.604188575201691,1
298.506855071365,309.0837573795189,1050,10.017909347888605,168,9.318700247089733,1
298.50911407883603,313.3955031913124,1414,33.49940177109984,97,8.79858296376278,1
301.83452084508383,313.3841525501163,1342,32.74432270386767,199,8.642344515580938,1
297.5474951930815,313.43288284929093,1329,29.886491832272306,239,6.85253254225564,1
301.17272058959315,311.6422558346003,1381,2.8575624112023483,215,7.716782466528672,1
304.16125514858055,309.51441815528034,1348,-9.344414160713043,144,7.132641101552464,1
301.0177475495955,311.92652131481736,1466,51.605027285993536,225,7.1631807255700854,1
300.53866018032625,311.1983200731205,1279,27.543145636621876,186,10.748984716490288,1
299.64221122150775,311.5248689471702,1295,39.78592385217228,-11,7.434901289351172,1
301.7282934456331,313.26728419265953,1292,42.66006690802612,73,8.157468432657057,1
300.24975294126796,312.94883605047573,1256,62.111219081976394,-82,9.124057474799494,1
299.89897256124533,313.41827068225643,1243,32.661321087071954,99,11.184571813353962,1
297.89735581305985,314.31366869857976,1372,25.553856406691946,18,7.754559317161911,1
301.5399651055249,314.32440514980493,1200,-12.668792301044505,-38,7.4271555122751325,1
299.3410900511676,313.6600920852082,1299,60.5920573362922,213,7.714902882602207,1
295.5929595792444,307.4939874868005,1319,35.702073632485295,197,9.598086873502437,1
298.80452496124866,312.18447733599913,1301,60.91275098327671,179,8.585159198368254,1
301.08626709950664,309.5123590361328,1314,-7.655950118859163,164,7.756883335246068,1
302.64742090296755,313.05782166603996,1205,31.40852659527865,12,10.359629244315737,1
303.83018314512225,312.7197170298848,1397,38.943380351095556,20,9.01663506869188,1
304.0796893051181,313.90843613735314,1319,24.62175784213276,274,6.766212790274868,1
301.01157739233753,306.99527688455606,1790,29.435781978401856,44,8.749233305183852,1
296.29425848135406,310.27464788599974,1779,49.27182505536095,246,7.480059219308872,1
300.12786601619086,312.42303932615135,1483,50.973008325473145,31,7.696244088636478,1
301.59431616949075,310.80660004354445,1313,59.74584402417433,109,8.031587840093863,1
296.0421410753301,313.6899298042809,1269,61.858621003494946,238,8.768556006313904,1
299.76598690232106,314.3050986153222,1249,-4.03205867731468,50,10.060383855464977,1
297.91476595968356,310.3637713384739,1369,41.49444144368957,206,7.873619544618476,1
299.78923876689004,309.4976878125455,1932,13.746913437995733,40,8.575160221379466,1
301.9668098335706,312.0589725358015,1267,-5.3459651891215,94,8.004032315454806,1
302.05642611596966,313.07350765931454,1114,42.708040643089724,-11,7.9240145363996985,1
301.631681458531,311.74109954267965,1183,11.593728082791674,194,7.9472507330595,1
300.5584805069558,313.3871158356085,1422,49.71035361342582,184,8.3972612825008,1
297.14935854159677,310.987466412371,1356,60.335345236668985,203,10.410271978859143,1
296.92286074570694,313.98891394027413,1780,53.00183050563923,120,8.929149877578759,1
299.98608213256387,310.0514903391422,1853,35.28220948830012,181,7.4307864475226015,1
300.04357432085754,311.8510592188621,1269,-2.840939921004189,187,8.009209429854542,1
302.48442446084266,313.5706139440631,1471,36.133135687619145,193,10.347485766968937,1
295.89506711919176,308.2561139406726,1335,22.143963359198764,165,9.352692621934354,1
302.7335258543942,311.87842085883835,1287,33.3691137857001,162,7.4900987769040785,1
297.7291529747347,310.1033238885243,1367,16.5033778700219,244,7.333705288642054,1
298.3395958084529,311.0603311979629,1177,-9.646428776697903,-36,10.611627667367475,1
302.1725316265425,313.1626835352774,1283,-10.5103586514531,188,7.449373209592671,1
298.4284462882324,314.0655792173107,1327,53.72923398398917,219,7.110232585674701,1
296.9626508110621,312.49725337745366,1400,5.179746036131515,161,6.845804604889119,1
299.573661015445,310.77965889830745,1257,52.68714087215627,192,7.141982556621891,1
302.5916763664751,313.9088366085334,1281,49.136253857221995,145,8.379489699110916,1
297.642129143691,311.7043812155635,1289,56.31289696770997,194,7.383550516109,1
302.5324333576745,311.07463077593064,1284,75.78306068879922,185,6.910074153498745,1
299.13623958748843,310.72961967216094,1425,43.13405104098449,148,8.632435961048717,1
301.8119435184084,311.2249475453977,1421,41.3632783157945,86,8.683724464959843,1
298.3251374764425,313.21129771793386,1261,28.12827008202629,110,7.470813595684513,1
302.6761534204461,310.41302629745684,2156,48.81124560722748,165,11.143011956465235,1
299.5561187082694,310.623495140172,1203,32.43681254369325,-27,7.656943328052414,1
300.51731853958324,312.1034091643286,1396,46.375674361775154,201,9.739794959292926,1
302.4466375490554,312.0993809331673,1387,49.67541705054638,225,8.358194307304833,1
303.35839052139477,313.2359701637484,1183,31.289877834639793,62,8.555835528158527,1
303.87651439884985,313.12637166628497,1238,-28.08848859048514,190,7.69829966257908,1
299.52862063613736,311.36945255506834,1331,26.78935823979101,171,7.373517554841235,1
295.6013409083794,312.4537025390841,1188,-24.20031601485195,122,10.54057980790884,1
301.6831749583459,311.80266755932496,2853,51.62190508981884,79,7.6204840014770125,1
302.739096205893,313.33861495208487,1385,35.70407535565863,-19,8.77087853761109,1
298.8301500569234,311.1009630641044,1254,44.26675787647594,168,7.388428632178472,1
297.5850459228739,312.5364427023108,1493,52.29313647209443,222,8.545173890383387,1
302.42101649541075,313.2872858163164,1292,39.38173901711312,5,8.175105138878395,1
298.9451024428355,311.51342197979164,1308,53.73936407705324,130,7.564921763401907,1
299.4702829621613,309.73725766874065,1723,55.652249463345996,183,9.837768702373438,1
303.79943011251555,313.3974065362485,1488,40.36170179335534,201,8.431276417449634,1
300.1230980873264,312.66283441983717,1405,53.665372629032724,177,6.8421095005682995,1
298.92889980823537,311.57907843697694,1588,43.26906990962794,5,7.878659719260528,1
300.21895263207443,311.0391268927618,1396,41.4488827990609,50,7.797478136962278,1
302.49523136589175,313.9100529139673,1437,54.70537924375841,199,7.712235063931803,1
300.77840547098486,310.66946406027415,1276,25.877090747062525,198,9.117376790857143,1
298.30870428931195,311.2378794314528,1222,60.4133044428412,60,8.120308813575166,1
298.2977900947362,312.3410011949408,1661,43.27880976176045,159,9.90523235549852,1
300.1779382190881,309.91615379599017,1214,24.62897408138882,-67,8.361300226834045,1
297.9318768880828,311.0213866232017,1219,58.579162515437716,165,10.434117482161243,1
295.66220663012194,312.2159755272297,1387,54.52812589755484,223,10.269670627145253,1
302.7557084399097,309.64083392164855,1411,43.80615769440392,201,11.33603558090941,1
300.5659399846908,313.38260962924244,1317,12.953646503158208,160,7.259606156732337,1
301.7035984432924,312.50564536171896,1231,52.664259422393634,104,7.311140571730478,1
302.04129910306193,311.8114755615851,1250,51.20963307665969,40,11.769256942879167,1
301.5757286671553,311.6084725185035,1711,46.44980177297332,207,8.063574012334074,1
302.0015521468957,310.16315125172315,1829,41.78502318951697,243,10.245089701262064,1
303.5651323112015,310.84570338784295,1232,-11.6992712098494,-56,7.509370290533186,1
302.7072683576949,312.45978064514304,1429,33.075750588855676,226,8.87895393657441,1
301.35091662135005,310.8581964250059,1687,62.04294433580884,210,8.073294914543242,1
302.10929215636975,311.142724971828,1198,34.162428543193975,-10,7.171368087190364,1
302.31879704226134,307.8927117661692,1299,52.98305813852637,196,7.820284543311307,1
301.08658906880095,311.4577784475625,1566,-14.883604437030328,184,8.487309039634587,1
298.035705135113,311.3652541971753,1299,55.087640419270386,205,7.089400750367293,1
301.1134028991699,309.3626634199716,1433,-12.218944877319743,176,8.008511723108409,1
300.41748304225433,312.56953943169947,1377,-20.702380448151295,239,7.96618976540025,1
297.701723000855,311.79101208711364,1236,58.51037854232532,210,8.156861267101386,1
301.24344711227053,310.68703998549023,1353,55.01825242192519,169,7.837194941110726,1
298.8122792011494,311.51403459713237,1222,35.41548141427495,220,7.950242325866038,1
301.77349014608234,313.89571946682463,1408,24.970556024532492,216,8.239910968909008,1
298.65787823505,310.18705872286586,1240,48.15294487628009,1,10.887278244165335,1
300.66335507976373,312.04112349504896,3231,40.542996158114825,209,7.089611727304179,1
305.4005638486142,313.848042064743,1439,68.31089738599466,87,7.53227965236092,1
295.79133589919434,312.2129798157347,1261,31.380694440248753,158,7.522323525115192,1
302.5610818783039,313.80090077081434,1261,51.47868735667548,165,8.368777226653993,1
296.47522413803364,311.9631310786576,1366,45.56754459856433,125,7.265518365862143,1
299.09121321626304,312.02384703752546,1190,74.10742276906605,-25,7.393691762688044,1
300.47696107917517,313.73851500811827,1246,28.024435506445126,214,9.704032177283969,1
296.76374522918917,312.2565112821941,1321,42.87918762293371,200,7.870446025101104,1
295.64728402599,312.71185280223773,1248,38.253528342881644,227,7.492309654779961,1
303.5849458312029,311.94181157276876,1860,36.15800090723248,262,8.300928798539443,1
302.41872513099,313.45065753119866,1305,41.93098886034577,106,9.392012667429478,1
298.2555075068754,311.8156463472968,1320,17.7339864523381,20,9.302900900676375,1
300.41183266689853,314.3652713219533,1272,23.171867925401312,140,8.463518514001919,1
299.04137613676164,311.0824412910461,1231,37.92914610064139,-33,9.13734695115493,1
300.99363594226577,312.1982179248016,1209,32.77168244277031,60,11.496706605260028,1
301.43609765355995,313.0283861287028,1410,31.042013434123035,167,8.045720656334252,1
302.0061044057694,310.1100252520941,1168,2.613486412891792,168,9.784653834218743,1
301.2381211039177,313.5805188641742,1049,42.743853678615274,42,8.551155253045957,1
299.6557579613893,312.402905889116,1901,48.19990505860777,124,7.245839251967777,1
302.64600463273035,312.0032550670833,1190,27.83148431356472,216,6.733840337099686,1
302.769933834547,312.1220414640951,1547,35.740166873054186,256,8.209499656652776,1
302.814832829663,312.88838180656774,1367,60.68653884140201,83,9.106450545636722,1
303.86888558551885,311.9392947925184,2632,63.6516704151408,196,8.470867449422757,1
297.9508791365472,312.9044703840615,1390,56.88154826275407,138,7.715125732928487,1
300.7032672638771,312.1144989183189,1355,39.421963279170384,-25,7.887600750868952,1
302.45635738938205,312.3745395040904,1329,43.26885088725554,47,8.124452969482887,1
297.50350274694057,311.8969751011766,1320,62.13815560747178,38,9.106380305580998,1
298.0106175809874,312.30323736636774,1372,14.162186725427432,-34,7.362897467660564,1
297.1375293466298,310.7638978921522,1313,62.796187711832175,213,9.694516092868094,1
303.3046091301738,314.3535405349987,1143,19.51992932300484,-95,7.796954652416527,1
303.4832964597822,309.60250284535033,1229,11.42092121037666,241,11.16779540941204,1
305.99543244630075,309.95690541067967,1382,27.64155327669223,120,7.7802923820701455,1
304.421594786116,311.3377220610013,1222,28.451731307110837,128,8.379600179350149,1
304.1398339990552,310.5384950770055,1192,55.05080347826813,-36,9.103384875080572,1
294.8154508410819,311.78149566429573,1378,-16.539328055174202,191,8.837516493605523,1
299.18885071852947,312.9273609343657,1210,44.20267643510325,-36,6.7852521131780374,1
299.97442670042875,311.9921982428815,1326,55.43418905351061,150,7.084471130173158,1
297.58229207112703,313.10477962868964,1333,-22.243426441092232,34,10.083316634084902,1
296.96800938827545,313.851317073782,1699,39.14245928262947,259,6.989734992083342,1
300.6260575391335,313.5732852277047,1366,27.429483134074317,197,8.41528005295479,1
301.9814486774246,311.9700416877791,1246,43.43182831334783,184,8.653178745935666,1
297.0306015539477,314.4085234168721,1365,4.477864030297269,111,8.02757669253267,1
302.3114698016005,312.0527825393022,1573,-19.213405830709377,203,7.160153697292532,1
298.21572744958473,312.2113172566112,1163,-9.83664036519594,197,7.489113760519908,1
296.9273310755262,311.53149467016436,1378,50.92692297503729,151,8.028695825446379,1
299.24361896542126,309.34297593476316,1428,45.834857285973584,215,7.457498407423141,1
297.17192935892876,312.8447411137348,1421,-23.862644901558276,152,7.979485375761776,1
296.4795572885826,313.3403786352124,1182,67.62538950512382,8,8.810715287942251,1
298.16859049717283,309.7885592878906,1204,41.820362146054,184,8.627624599812954,1
303.34828429929865,313.90332801676595,1223,45.52848448579371,30,7.724921331949601,1
301.0808503551143,311.6278860657894,1359,45.59260961347324,152,7.152352511065983,1
294.6873491903917,312.09463243167517,1222,34.825587605117946,136,10.539721889612963,1
299.1595286815656,312.1386546039643,1465,4.260324620781098,233,10.08278496053793,1
301.0241089901317,311.5207196358799,1291,42.45205131548278,190,7.809961132553641,1
300.75104215935755,306.7768829545843,1249,48.0378277928592,193,7.0925789136991835,1
302.831235020406,313.64230452382526,1264,37.23360854614242,158,8.071316596787634,1
299.87847230559885,311.3176681765189,1346,42.14150764957444,36,7.945099380442449,1
301.29965801973214,313.8508415394107,1399,39.426160646378776,84,9.687139889806007,1
303.0053439536521,314.45124181853964,1329,33.35474591807106,148,7.580348040297627,1
297.3480266880849,311.7665979086581,1228,52.070089423208834,-40,7.502199871521894,1
303.23255172416305,306.2898205001703,1259,37.250045332796844,45,8.816594473309337,1
300.81711770604255,313.3772920159424,1454,80.20905414242974,181,8.15733807603416,1
301.1678398003992,313.4663727045342,1506,51.78715315886196,246,8.120148971368605,1
301.1196622464235,314.09483816496913,1427,3.3531880428400918,3,11.552811111534059,1
304.29672868031525,310.2664205175261,1637,51.21200511703251,106,8.041411513084567,1
300.0811797288034,310.91910641586907,1823,48.34406561496054,251,7.687925169861708,1
296.8716770663316,311.8892601446228,1340,43.14795503046072,144,10.714270251076075,1
298.9995340964757,313.0146180703947,1282,35.48603698438424,161,8.580924461692108,1
302.73052243050563,313.9018897416276,1174,31.850826062973834,232,8.345348846818727,1
296.3161594222787,313.0873756341759,1461,45.32198289235499,256,9.650358234239162,1
301.06716729832647,313.08029494147365,1194,21.31186400686843,189,8.375231234002015,1
304.10109047632847,309.81097147334253,1077,49.69508831719339,8,7.3461083895154475,1
302.5715046885244,312.87346153833874,1232,45.975824203108424,180,6.9081002157045575,1
296.43858871401915,310.5427938694207,1323,29.17527564548489,57,10.949434153850659,1
301.54721627625224,309.478886858369,1425,68.49318344716545,164,8.315817903509974,1
300.63697728693006,310.42962273803863,2540,-25.95399609656708,215,7.730962881867879,1
301.655536362984,311.9900085308652,1237,21.191986548759438,225,9.813152160939678,1
300.5737728756084,309.86088443379873,1505,73.04862947550433,207,7.583284883586402,1
301.0103482579865,312.6818139419868,1273,6.497492257540262,28,7.779872222397437,1
301.57649127877204,310.5021541585297,1287,25.571834212294696,235,9.089182902699237,1
302.4252287900907,313.0656606378413,1661,45.04987901723818,170,7.686712923189835,1
299.49296638349205,313.4183284386528,1276,53.03225723231648,122,9.632149005983763,1
296.177793538646,312.53234038823564,1364,38.11461424558455,115,10.85736349750088,1
303.87898629706785,313.45554790815925,1632,-14.449275374339038,189,7.855921650863792,1
301.2479801604752,311.4921299660323,1581,66.39962100394588,135,9.927776256553116,1
302.5721782710277,314.2633769642858,1316,53.70188674709472,198,7.4014470384756,1
300.84681095207844,312.6667117511714,1787,49.77207802866741,23,9.257552419210787,1
301.3008837370697,312.3247511209033,1949,3.8610474646470045,212,7.430009452920623,1
297.4740177902398,309.40852501729967,1650,47.66699097374619,164,7.522578037813192,1
299.4328921431774,309.82427698849756,1286,30.197269977207764,51,9.820983017274601,1
303.32516777041315,311.9938109443492,1320,30.069392064448802,194,7.08632295675375,1
302.7492578812682,311.2443017579167,1331,52.62822280953488,177,10.416816852873511,1
298.7978982003131,311.2943025160197,1436,29.82926072476995,159,8.670789700094673,1
302.4335961619754,310.33402629124964,1368,61.6826446708793,103,8.137362351680064,1
303.56295455660774,311.3634704952054,1228,70.933637505404,21,8.005036751426964,1
302.5133005869475,313.2357246487535,1685,35.50962050245405,145,8.569332656323388,1
300.2211636088324,309.6075748907489,3350,67.60674158193991,-32,8.683183750806817,1
303.14530208739075,310.8915563940507,1370,22.815676895539543,218,11.687107240924856,1
299.09367746192527,313.80267069243763,1223,39.72409626451358,214,7.577502648492501,1
298.34373981009526,311.83601438195944,1511,29.681781167924772,240,7.481687192921411,1
301.96530364287884,310.33048101276586,2369,26.715391576654454,144,11.436114208651775,1
299.6156718584453,313.76970728574094,1713,56.203211601288785,205,8.951282614198853,1
301.53381227319784,309.3802145222405,1397,38.007760530839306,121,9.046970364870676,1
298.33653797674594,312.14589405082006,1479,-27.408893490695164,152,8.500847408038611,1
302.42839082048965,310.72242613101395,1257,-5.808521780440184,168,8.46115791268577,1
295.1009011097836,310.6179608544253,1209,33.752054902632615,95,8.340271963614464,1
302.1140998639636,310.7585963841107,1270,28.645358381197305,181,8.56393444622047,1
299.7706789352093,308.4953941773628,1503,64.85043648586603,240,10.190890421569513,1
299.96602830989747,311.7922093248871,3241,59.054935308847035,21,8.332690771504414,1
300.62087521536745,311.9776734650983,1403,72.25188711398512,90,7.2468925535336215,1
302.6946127543494,310.2755283188709,1370,19.08720990750497,168,9.144311419052414,1
300.3994777573579,310.48060669227567,1229,1.7322068573594542,20,8.382175586358994,1
301.77046510085063,309.89773630511905,1526,51.15857412192035,190,7.227871594806049,1
299.9302105624572,313.48888341094255,1312,14.270728312830686,144,9.477289334687383,1
302.95538756134266,312.6221905248464,1312,42.645952383358924,-10,7.540023107529701,1
303.62339498637186,313.47460772019616,1290,47.47607073282819,35,7.882744429065347,1
299.77718891785713,310.84901679026393,1314,38.496606783031844,235,7.307336971015903,1
296.9592287293225,308.462297198429,1933,49.718277232004034,206,8.237243295357807,1
296.34070002639385,312.2215029090321,1157,58.34133400463778,68,7.555066322498245,1
297.5093561937519,311.1737151188913,1287,49.330350629998584,15,7.5543554494825385,1
299.4433703496966,313.3148961911564,1255,21.6155915416524,186,11.013044453919763,1
299.14104281309136,310.6496327986089,1287,20.23461258494529,51,8.63062083643401,1
300.4327858826688,313.7188369812744,1234,19.727169417489957,128,7.64733237342904,1
301.9034762555051,311.72721645599245,1360,29.797341454567636,-16,9.219415725722964,1
300.9148099191509,312.75726100179236,1323,40.427088921615436,186,8.03627038824735,1
303.78722955641786,313.6134237095074,1236,37.11816129205776,190,7.756905921071228,1
303.05469034027027,311.9603436281875,1393,27.986770397543292,-33,8.087988946322348,1
300.1009279331467,312.7601022341333,1317,-2.4679313556532136,248,6.783459706315037,1
300.49553947150093,311.4540280623991,2869,-9.370547157264266,219,8.085591102141466,1
302.69833115664676,310.95954436685764,1249,35.26199386006885,213,9.624127925455907,1
299.4985198188424,312.09503058857473,1287,60.85827491079603,200,8.954240648142846,1
296.6029083785351,310.0384877167201,1493,48.478669229486016,-26,8.650431884782808,1
295.4868236968144,309.7737211087086,1455,2.3035881887421077,176,8.420545396532217,1
303.42091345434494,314.5886199351961,1279,27.765175916263324,162,8.276888912202818,1
301.4360805961006,313.65942758478747,1633,77.88228850196535,214,8.519574183754951,1
298.5243998901404,310.47345023203604,1674,74.79509515561577,0,8.56503932910303,1
303.92360159727053,312.54200733991934,1789,-11.812643939973647,221,8.694326821212352,1
299.12124659809103,310.687835334304,1193,39.203567516610896,4,8.605271545856317,1
299.38398258871524,312.2799299436767,1440,28.740667867156183,234,8.493551328989561,1
299.07279072931124,309.8004481358518,1487,11.76440213770034,233,8.294720500059775,1
300.74149424981647,312.33176369325645,1341,33.57657489643658,168,9.415410503247283,1
298.5977989094609,309.33372208240235,1307,39.538829295497024,216,9.19898436664718,1
303.2023530701129,313.1460989973696,1419,27.933935462171963,187,8.0769709422851,1
295.7018513426758,309.4104050563611,1356,34.43344121083592,138,11.037069092278704,1
302.0025551322525,310.0840686823593,1187,70.35518315541009,154,7.604428804337718,1
298.37657400273713,310.8172627593463,1177,25.71471766889456,144,9.300646736326138,1
297.8163951038668,313.7937595043306,1547,29.351731300601955,194,8.098484626767473,1
298.281183675135,312.0309940943922,1219,-3.8641403757659383,133,7.541425486743745,1
301.6996860654838,309.6715895505676,1421,24.138324922635007,96,7.940475170208852,1
301.9246076951796,309.7043469402824,1344,80.20581047896566,231,9.119715908283471,1
301.26928848803914,310.071236841028,1376,32.22322692185139,183,8.59573987908879,1
305.01731215643844,311.000382784131,1397,36.933336735931945,121,8.025250985788688,1
296.1225406885194,312.76351267890306,1335,9.683235664732873,169,7.442244848765146,1
298.94335847653076,313.47880401419155,1360,31.815629656401295,179,11.1271290166228,1
300.95728920775565,311.76711276198085,1333,50.609550031532315,151,8.135529469751884,1
304.23887785587516,310.8881864423962,1394,57.962963010297216,207,7.031819033453344,1
301.03270523854,311.9701528075127,1319,34.28975804177891,141,9.097069679407326,1
301.672789506551,312.6297405134242,1673,61.44542293282752,13,11.001722009825606,1
302.5493852928317,313.5108306403133,1200,47.774750418870106,79,9.964468830360953,1
300.7059949981802,311.42977283575374,1232,33.39132718662541,161,7.176967577628828,1
299.22917229868744,313.80522123099973,1813,22.12800163513128,233,10.741663825743773,1
302.0645539276621,312.489032046234,1199,64.54540410744936,20,10.32670359824532,1
302.2483595935584,310.41736031902565,1315,-4.366059174989726,189,8.447304958829738,1
297.16964327116744,310.83163895067526,1302,13.950803294039154,51,7.834260419729211,1
301.87050014899074,313.3980827086936,1399,44.60957242182829,252,8.169400159971488,1
296.82843400173414,311.2883850547113,1271,-6.957174018548372,230,8.723239527029824,1
300.4021760678325,309.99824209368353,1317,40.65082592640678,228,8.879226760677387,1
297.04497191021835,311.1312238536827,1322,47.51372486881601,240,10.925196398017075,1
300.9403365337311,311.0793258357429,1393,69.34167778651333,235,7.516075061597732,1
301.9965667506262,312.3348084816772,2161,47.16045382319279,92,7.562384710326701,1
295.1214322227525,313.17235501490154,1261,11.278078270370385,161,7.443716726885112,1
296.0169712848958,310.13347510071895,1350,3.362818423756938,207,7.475214454270944,1
295.7848609132026,314.3121245702551,1772,59.16523465673751,118,7.162946846184322,1
297.3487864056208,309.41393350905867,1203,76.93444503681017,180,7.1386089309152565,1
300.2727117858267,314.48659678277716,1564,76.69790536739137,11,7.253943341550435,1
300.4994515757163,311.3005279148673,1287,43.7074842174723,193,9.700110582994302,1
301.13192818710525,311.3175370671857,1456,50.64440248362348,81,7.2898084709499145,1
301.33629115049735,311.7978621567141,1169,-16.30764696488483,143,7.166984220743422,1
295.38999707467207,311.7212208022964,1507,28.03533271186546,-48,11.52374956895059,1
303.18609664510734,312.0754550944275,1511,60.62338024163973,189,8.223676839791537,1
302.68290584344896,313.3381903318887,1832,-24.159656887999454,232,8.171920458374991,1
304.96988348900834,311.4622345528919,1312,0.2589404328756615,8,8.033625445640514,1
300.9797715067717,312.92078405050756,1441,41.974732205080414,223,7.4045746475539795,1
301.43514926821524,311.4828628467071,1514,-22.829279665083405,265,7.195771015862692,1
301.577437101524,309.73823378523986,1363,-12.250693070297551,84,9.683917926164428,1
298.05064463171004,312.5169718538992,1770,73.39511526560443,229,8.463737037137397,1
296.2570995080275,313.8452252832807,1410,33.9131091991439,152,8.184850553040334,1
300.2590017582566,313.51732169454414,1193,39.221439873306366,40,10.272351531929537,1
301.3214621465216,309.2362985015519,1183,5.42788188526754,142,8.50153434957836,1
297.2163500135793,311.530574773801,1414,-9.955810147540141,241,7.125313056700633,1
299.0364008652153,310.99071692022096,1401,36.66470298821169,115,8.15877988809365,1
303.2186479729109,311.86079080587507,1353,41.45146465409361,151,7.907081922169457,1
303.0248277587774,311.97252338559593,1375,66.66693560296396,168,9.409618874819182,1
300.2460810112731,314.42820607227736,1380,23.01870277240712,211,8.860303374825326,1
300.89217217826064,310.6925253914291,1205,67.7136981863877,201,7.515384769123644,1
300.86142572932886,313.0080649330689,1333,-6.358587698569419,174,9.548774717577462,1
295.64521411670046,311.56214303399247,1504,12.050934285242525,255,7.552210957046027,1
303.4126994407879,311.11147967470004,1438,41.59427434262258,45,10.060180481670535,1
296.7721628412168,310.8323502398142,1396,51.07544159945143,224,7.547631047747526,1
297.3425421774915,313.4257816299252,1409,35.48180583619502,210,7.436838287711688,1
300.8794784872377,313.0466913846139,1080,42.442502884474166,207,8.625402956730687,1
299.18927971612436,311.10213903723894,1474,23.22019212309298,68,8.589868369299296,1
297.675587597839,312.0851743186685,1137,65.15661130942675,148,7.413685389474816,1
301.5455639575945,314.0589861334878,1252,47.41599008810141,236,7.012955225630736,1
297.54638376488316,307.73852266847484,1309,30.224022156006114,147,12.451157797825292,1
303.07680368234475,313.47300020070475,1322,25.840560061730528,163,8.178633263766363,1
297.2903660102755,313.18799774118935,1210,29.21551081143303,37,9.277694067585346,1
299.861290744063,309.05183318547284,1446,48.33832600946451,173,7.928022992659295,1
302.58606419313037,312.1963008954232,1380,55.937763658423734,168,7.8931277872468,1
301.7555326820055,312.1079270629913,1384,29.176198909023906,41,7.436617178815852,1
301.286437204956,312.00525762819393,1444,-5.099700540385584,163,10.888132843420234,1
298.0754861070678,310.9259082817291,1360,-6.915334424265286,124,8.039200846291163,1
300.49630811698853,312.77660426290333,1388,28.372865281982577,58,10.864939418673847,1
298.4325767730038,312.4863954768027,1305,31.72101648429374,133,7.436402191311881,1
301.55151977276745,309.42682425764264,1233,44.22943976969656,-15,8.358001363143654,1
300.7241154899704,313.7029402878361,1351,23.63449034994668,181,8.016752330283794,1
300.32170299467384,311.51010346874244,1245,62.57770277072895,114,8.298394416976851,1
300.3645658844877,313.8087077451696,1341,-10.264971377158837,148,7.689607338900506,1
300.8894797279096,312.9750143886732,1323,46.618514633011145,85,7.779302510788977,1
301.437360643426,313.222264591019,1665,36.34171323808637,162,7.849810074333396,1
297.2292318576897,312.3622402544205,1234,40.80515353369448,178,7.507717250876368,1
297.9730720059003,312.04047142130935,1432,77.35303160939618,106,8.08083390994665,1
300.43717758494836,311.27051954948803,1260,51.56736019942046,185,6.8794753208460095,1
304.79433977543005,310.2856555848839,1209,41.076638307363545,191,8.939147799155156,1
300.33301600931236,314.28574358156595,1266,56.85969409355505,-7,9.44396438473169,1
301.0570375772099,309.0584155317399,1164,49.96738170411802,0,10.133908656852432,1
295.43476025467123,310.8859379038982,1344,31.579643323499063,185,7.0336168229195355,1
300.6067014401907,312.2869225930918,1143,64.17542303686686,143,10.418033790021877,1
303.62383250540756,314.33956268211506,1500,-21.280978583123115,6,8.620081461915913,1
300.4905396264991,313.964198026231,1217,33.211868606824254,142,10.963672532331366,1
300.21369472623456,314.4908588828408,1398,49.03808409874426,147,7.644166294569022,1
303.65662929499007,307.87081437955845,1598,59.35807692203019,55,9.292361555742826,1
300.60284936475443,308.38400476711473,1359,24.294311533062295,170,9.031913837139836,1
294.93821200017163,314.2855809781923,1814,63.89767632886484,140,7.905131097906624,1
297.36511375224813,313.0314377593447,1389,43.25796042098513,90,10.0182032375607,1
302.2191667709475,311.23895489278254,1503,64.42962326544367,136,9.35079053041138,1
297.97995231442917,311.3545060706532,1245,65.9497654505142,-13,7.841409361098353,1
303.3459100647133,313.30130914984665,1291,28.40098958411696,225,7.220109036672998,1
299.99486939663154,312.217088972031,1197,50.980638227205766,170,8.70563606629879,1
296.08225399687217,309.2966366787944,1740,50.827039024437894,247,8.165574580293876,1
302.40373304146175,310.98023862764865,1319,55.92414271324414,178,8.315438528929835,1
300.60251799138786,314.0594836032152,1272,47.53405291705742,169,9.841479419467719,1
304.4654563735108,313.29575809605956,1271,68.98770347329152,-55,7.330556043609667,1
301.2499790492315,313.64539922021225,2229,35.288311363697375,5,9.418913416971769,1
299.9889301800375,308.8204682817639,1325,-6.398570449488716,73,7.39796364988034,1
302.5350289852457,314.4983969981525,1299,34.35877816887432,167,7.494028393858095,1
297.5029369327747,310.5368666498806,1292,62.773935629308745,57,7.324972067733345,1
298.0280054990897,314.4562865479601,1251,29.484173567592723,136,7.967665205537035,1
298.52581262259685,309.39532033540826,1429,43.653117798923915,244,8.91549707019956,1
303.2282213854119,310.96448351057916,1335,42.20193001259224,244,10.065227164648375,1
296.0910907087516,313.88874643848493,1403,31.5406044480819,158,8.850765560280625,1
301.1989633566639,311.3742607366235,1350,53.48722010841923,230,9.879619679187249,1
